634b7ba2-79f9-4f8e-bd1c-848eae13bb69	97a85365-e79d-439c-b8a8-d9b23677c1f0	2025-07-14	3018	P003	73.0	2997.00	28.0	32.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3018	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-14 17:28:00+00	America/Mexico_City	17:28:00
2931e976-4a74-470e-8e73-1fbed2379341	6ce332c2-eae6-4bb5-898a-495201eaa049	2025-07-14	3023	P003	72.0	2421.00	24.0	29.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3023	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-14 20:32:00+00	America/Mexico_City	20:32:00
b69d969b-d6b1-4014-903f-2a2d85792190	d3503c63-c85f-4c6c-90bc-92fe73aef01e	2025-07-15	3026	P003	21.0	2961.00	24.0	25.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3026	\N	{"fc": 350, "valor_edad": 1, "unidad_edad": "DÍA"}	f	SYNCED	\N	2025-07-15 06:00:00+00	America/Mexico_City	06:00:00
f8f808c9-26f1-4978-a711-ed31fe29c1d6	e5df4b5b-8678-4f3c-b9e4-f01d182bd2cc	2025-07-15	3030	P003	74.0	3007.00	32.0	31.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3030	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-15 17:35:00+00	America/Mexico_City	17:35:00
40534f99-8a79-4755-8ffb-3e37c31b8d07	9fd0e8b0-5838-443e-aad0-6ccaa5fa7b79	2025-07-15	3035	P003	73.0	2961.00	29.0	31.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3035	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-15 18:50:00+00	America/Mexico_City	18:50:00
d4b8a095-b5c9-41ff-9c1d-b822e59de9e9	fddec030-2726-4040-8853-0b91400d278a	2025-07-15	3040	P003	75.0	2975.00	27.0	29.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3040	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-15 20:00:00+00	America/Mexico_City	20:00:00
5931541b-022e-4770-a262-602a3ef26e61	948ab5c4-ff73-4c37-8d8d-f009edc30fd2	2025-07-15	3046	P003	75.0	2963.00	25.0	30.1	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3046	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-15 20:50:00+00	America/Mexico_City	20:50:00
baeaf0a8-be25-46a2-92f5-bd251000a906	2d385322-7c76-4920-9e31-724ddba951bc	2025-07-21	3105	P003	21.0	2409.00	25.0	29.0	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3105	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-21 06:00:00+00	America/Mexico_City	06:00:00
4d61fa48-b75a-4c2d-9e0e-ebb06bda97ce	81035c8c-775f-4ddd-8b06-3315747fe429	2025-07-21	3109	P003	77.0	2399.00	37.0	33.8	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3109	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-21 14:25:00+00	America/Mexico_City	14:25:00
4e029f02-ba97-4260-9102-7edf208af505	29de3e09-225e-4d61-9d47-71a0b171bbb6	2025-07-21	3114	P003	75.0	2415.00	31.0	33.6	\N	2025-08-19 01:14:19.683604+00	2025-08-19 01:29:57.368272+00	baf175a7-fcf7-4e71-b18f-e952d8802129	REMISION_LINKED	3114	\N	{"fc": 350, "valor_edad": 14, "unidad_edad": "HORA"}	f	SYNCED	\N	2025-07-21 17:27:00+00	America/Mexico_City	17:27:00
