Remisión,Estatus,Volumen,#Cliente,Cliente,Obra,Punto de entrega,Prod Comercial,Prod Tecnico,Product Description,Resistencia Diseño,Comentarios Externos,Camion,Placas,Chofer,B/NB,Fecha,Hora Carga,A1-Teórica,A1-Real,A1-$,A55-Teórica,A55-Real,A55-$,A92-Teórica,A92-Real,A92-$,ARL-Teórica,ARL-Real,ARL-$,C1-Teórica,C1-Real,C1-$,G10-Teórica,G10-Real,G10-$,G20-Teórica,G20-Real,G20-$,M12-Teórica,M12-Real,M12-$,R22-Teórica,R22-Real,R22-$,Costo Total ,Costo / m3,Costo / F'c,Cemento / m3,Ponderado F'c - M3,Ponderado F'c - Cemento,% del Volumen,Cemento / F'c
P003-003217,Terminado,6.50,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F4-M5
VIADUCTO 04
TNU4261_0001
EJE 17-18",TP0033,CR-11,AMILGAR RODRIGUEZ,No Bombeable,45866.86753,45866.86753,777.1,778.0,36.4,50.6,50.8,"3,699.7",27.3,27.4,"2,536.6","5,850.6","5,816.0","4,170.3","4,225.0","4,196.0","16,028.7","4,597.8","4,553.0","1,482.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$27,953.68","$4,300.57",$50.82,645.5,503.8,510.3242355,0.002872166,1.2
P003-003218,Terminado,5.80,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F4-M5
VIADUCTO 04
TNU4261_0001
EJE 17-18",TP0031,CR-09,RODIRGO RODRIGUEZ,No Bombeable,45866.87683,45866.87683,703.2,704.0,33.0,45.2,45.3,"3,299.7",24.4,24.5,"2,264.8","5,210.8","5,205.0","3,732.2","3,770.0","3,732.0","14,256.2","4,102.6","4,156.0","1,352.8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$24,938.66","$4,299.77",$45.34,643.4,503.8,510.3242355,0.002562856,1.2
P003-003219,Terminado,7.50,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M4
PUENTE OTAY
TNU02A_0029
EJE 6-7",TP0034,CR-12,PEDRO SALAZAR,No Bombeable,45866.89494,45866.89494,909.3,910.0,42.6,58.5,58.5,"4,263.9",31.5,31.7,"2,926.1","6,738.1","6,750.0","4,840.0","4,875.0","4,842.0","18,496.4","5,305.1","5,374.0","1,749.2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$32,318.31","$4,309.11",$58.76,645.6,503.8,510.3242355,0.003314038,1.2
P003-003220,Terminado,7.50,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M4
PUENTE OTAY
TNU02A_0029
EJE 6-7",TP0032,CR-10,TOMAS ALBA RIVERA,No Bombeable,45866.90382,45866.90382,940.8,941.0,44.1,58.5,58.5,"4,263.9",31.5,31.7,"2,926.1","6,706.5","6,716.0","4,815.6","4,875.0","4,861.0","18,569.0","5,305.1","5,398.0","1,757.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$32,375.78","$4,316.77",$58.87,648.1,503.8,510.3242355,0.003314038,1.2
P003-003221,Terminado,7.50,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M4
PUENTE OTAY
TNU02A_0029
EJE 6-7",TP0033,CR-11,AMILGAR RODRIGUEZ,No Bombeable,45866.91298,45866.91298,940.8,922.0,43.2,58.5,58.5,"4,263.9",31.5,31.7,"2,926.1","6,706.5","6,705.0","4,807.7","4,875.0","4,918.0","18,786.8","5,305.1","5,360.0","1,744.7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$32,572.37","$4,342.98",$59.22,655.7,503.8,510.3242355,0.003314038,1.2
P003-003222,Terminado,7.25,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M4
PUENTE OTAY
TNU02A_0029
EJE 6-7",TP0031,CR-09,RODIRGO RODRIGUEZ,No Bombeable,45866.92207,45866.92207,891.2,910.0,42.6,56.4,56.5,"4,121.1",30.4,30.6,"2,826.4","6,501.3","6,470.0","4,639.2","4,712.5","4,752.0","18,152.6","5,128.3","5,206.0","1,694.6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$31,476.56","$4,341.59",$57.23,655.4,503.8,510.3242355,0.00320357,1.2
P003-003223,Terminado,7.30,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M3
VIADUCTO 04
TNU4205_0001
EJE 8-9",TP0034,CR-12,PEDRO SALAZAR,No Bombeable,45866.93882,45866.93882,915.8,915.0,42.9,56.7,56.9,"4,149.6",30.7,30.8,"2,844.6","6,527.7","6,508.0","4,666.5","4,745.0","4,805.0","18,355.1","5,163.7","5,198.0","1,691.9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$31,750.59","$4,349.40",$57.73,658.2,503.8,510.3242355,0.003225664,1.2
P003-003224,Terminado,7.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M3
VIADUCTO 04
TNU4205_0001
EJE 8-9",TP0032,CR-10,TOMAS ALBA RIVERA,No Bombeable,45866.94707,45866.94707,878.1,879.0,41.2,54.5,54.7,"3,985.4",29.5,29.6,"2,735.9","6,259.4","6,223.0","4,462.1","4,550.0","4,557.0","17,407.7","4,951.5","5,001.0","1,627.8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$30,260.08","$4,322.87",$55.02,651.0,503.8,510.3242355,0.003093102,1.2
P003-003225,Terminado,7.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M3
VIADUCTO 04
TNU4205_0001
EJE 8-9",TP0033,CR-11,AMILGAR RODRIGUEZ,No Bombeable,45866.95549,45866.95549,878.1,879.0,41.2,54.5,54.7,"3,985.4",29.5,29.6,"2,735.9","6,259.4","6,257.0","4,486.5","4,550.0","4,539.0","17,339.0","4,951.5","5,029.0","1,636.9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$30,224.82","$4,317.83",$54.95,648.4,503.8,510.3242355,0.003093102,1.2
P003-003226,Terminado,7.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M3
VIADUCTO 04
TNU4205_0001
EJE 8-9",TP0031,CR-09,RODIRGO RODRIGUEZ,No Bombeable,45866.96507,45866.96507,866.3,867.0,40.6,54.5,54.7,"3,985.4",29.5,29.6,"2,735.9","6,271.2","6,283.0","4,505.1","4,550.0","4,529.0","17,300.8","4,951.5","5,000.0","1,627.5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$30,195.26","$4,313.61",$54.90,647.0,503.8,510.3242355,0.003093102,1.2
P003-003227,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000102,10000112,8-550-2-1-814-E70-D-2-DIA,550.00,"F2-M2
VIADUCO TIJUANA
VIADUCTO 03
CAB3001_0016
EJE V03-39",TP0036,CR-14,VICENTE HERNANDEZ,No Bombeable,45867.69875,45867.69875,773.9,774.0,36.3,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,273.2","5,161.0","3,700.6","3,900.0","3,910.0","14,936.2","2,843.5","2,942.0",957.6,"1,501.4","1,640.0",387.5,0.0,0.0,0.0,0.0,0.0,0.0,"$25,778.45","$4,296.41",$46.87,651.7,503.8,510.3242355,0.002651231,1.2
P003-003228,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000102,10000112,8-550-2-1-814-E70-D-2-DIA,550.00,"F2-M2
VIADUCO TIJUANA
VIADUCTO 03
CAB3001_0016
EJE V03-39",TP0033,CR-11,AMILGAR RODRIGUEZ,No Bombeable,45867.7085,45867.7085,773.9,814.0,38.1,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,273.2","5,167.0","3,704.9","3,900.0","3,943.0","15,062.3","2,843.5","2,884.0",938.7,"1,501.4","1,588.0",375.2,0.0,0.0,0.0,0.0,0.0,0.0,"$25,879.53","$4,313.25",$47.05,657.2,503.8,510.3242355,0.002651231,1.2
P003-003229,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000102,10000112,8-550-2-1-814-E70-D-2-DIA,550.00,"F2-M2
VIADUCO TIJUANA
VIADUCTO 03
CAB3001_0016
EJE V03-39",TP0032,CR-10,TOMAS ALBA RIVERA,No Bombeable,45867.71702,45867.71702,813.5,814.0,38.1,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,233.5","5,136.0","3,682.7","3,900.0","3,859.0","14,741.4","2,843.5","2,909.0",946.9,"1,501.4","1,678.0",396.4,0.0,0.0,0.0,0.0,0.0,0.0,"$25,565.82","$4,260.97",$46.48,643.2,503.8,510.3242355,0.002651231,1.2
P003-003230,Terminado,4.30,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000102,10000112,8-550-2-1-814-E70-D-2-DIA,550.00,"F2-M2
VIADUCO TIJUANA
VIADUCTO 03
CAB3001_0016
EJE V03-39",TP0031,CR-09,RODIRGO RODRIGUEZ,No Bombeable,45867.72533,45867.72533,583.0,584.0,27.4,33.5,33.6,"2,449.8",18.1,18.2,"1,685.0","3,750.7","3,702.0","2,654.5","2,795.0","2,776.0","10,604.3","2,037.9","2,061.0",670.9,"1,076.0","1,069.0",252.6,0.0,0.0,0.0,0.0,0.0,0.0,"$18,344.34","$4,266.12",$33.35,645.6,503.8,510.3242355,0.001900049,1.2
P003-003231,Terminado,6.50,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F4-M5
VIADUCTO TIJUANA
VIADUCTO 04
TNU4262_0001
EJE 17-18",TP0034,CR-12,PEDRO SALAZAR,No Bombeable,45867.89027,45867.89027,837.3,838.0,39.3,50.6,50.8,"3,699.7",27.3,27.4,"2,536.6","5,790.4","5,760.0","4,130.1","4,225.0","4,227.0","16,147.1","4,597.8","4,646.0","1,512.3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$28,065.03","$4,317.70",$51.03,650.3,503.8,510.3242355,0.002872166,1.2
P003-003232,Terminado,6.50,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F4-M5
VIADUCTO TIJUANA
VIADUCTO 04
TNU4262_0001
EJE 17-18",TP0036,CR-14,VICENTE HERNANDEZ,No Bombeable,45867.89981,45867.89981,837.3,768.0,36.0,50.6,50.8,"3,699.7",27.3,27.4,"2,536.6","5,790.4","5,818.0","4,171.7","4,225.0","4,230.0","16,158.6","4,597.8","4,646.0","1,512.3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$28,114.80","$4,325.35",$51.12,650.8,503.8,510.3242355,0.002872166,1.2
P003-003233,Terminado,6.50,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F4-M5
VIADUCTO TIJUANA
VIADUCTO 04
TNU4262_0001
EJE 17-18",TP0033,CR-11,AMILGAR RODRIGUEZ,No Bombeable,45867.9085,45867.9085,777.1,749.0,35.1,50.6,50.8,"3,699.7",27.3,27.4,"2,536.6","5,850.6","5,847.0","4,192.5","4,225.0","4,285.0","16,368.7","4,597.8","4,650.0","1,513.6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$28,346.11","$4,360.94",$51.54,659.2,503.8,510.3242355,0.002872166,1.2
P003-003234,Terminado,5.85,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F4-M5
VIADUCTO TIJUANA
VIADUCTO 04
TNU4262_0001
EJE 17-18",TP0032,CR-10,TOMAS ALBA RIVERA,No Bombeable,45867.92658,45867.92658,674.8,630.0,29.5,45.5,45.7,"3,328.3",24.7,24.7,"2,282.9","5,290.2","5,282.0","3,787.4","3,802.5","3,801.0","14,519.8","4,138.0","4,197.0","1,366.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$25,314.02","$4,327.18",$46.03,649.7,503.8,510.3242355,0.00258495,1.2
P003-003235,Terminado,5.75,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M4
VIADUCTO TIJUANA
VIADUCTO 04
TNU4206_0001
EJE 8-9",TP0033,CR-11,AMILGAR RODRIGUEZ,No Bombeable,45868.68725,45868.68725,653.5,654.0,30.6,44.7,44.9,"3,271.1",24.1,24.3,"2,246.7","5,209.5","5,163.0","3,702.1","3,737.5","3,733.0","14,260.1","4,067.3","4,131.0","1,344.6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$24,855.20","$4,322.64",$45.19,649.2,503.8,510.3242355,0.002540763,1.2
P003-003236,Terminado,5.75,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M4
VIADUCTO TIJUANA
VIADUCTO 04
TNU4206_0001
EJE 8-9",TP0034,CR-12,PEDRO SALAZAR,No Bombeable,45868.69511,45868.69511,653.5,644.0,30.2,44.8,44.9,"3,271.1",24.2,24.3,"2,246.7","5,209.5","5,170.0","3,707.1","3,737.5","3,775.0","14,420.5","4,067.3","4,113.0","1,338.8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$25,014.33","$4,350.32",$45.48,656.5,503.8,510.3242355,0.002540763,1.2
P003-003237,Terminado,5.75,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M4
VIADUCTO TIJUANA
VIADUCTO 04
TNU4206_0001
EJE 8-9",TP0031,CR-09,RODIRGO RODRIGUEZ,No Bombeable,45868.70226,45868.70226,663.2,664.0,31.1,44.7,44.9,"3,271.1",24.1,24.3,"2,246.7","5,199.8","5,179.0","3,713.5","3,737.5","3,731.0","14,252.4","4,067.3","4,089.0","1,331.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$24,845.83","$4,321.01",$45.17,648.9,503.8,510.3242355,0.002540763,1.2
P003-003238,Terminado,5.75,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M4
VIADUCTO TIJUANA
VIADUCTO 04
TNU4206_0001
EJE 8-9",TP0036,CR-14,VICENTE HERNANDEZ,No Bombeable,45868.70973,45868.70973,663.2,664.0,31.1,44.7,44.9,"3,271.1",24.1,24.3,"2,246.7","5,199.8","5,152.0","3,694.2","3,737.5","3,744.0","14,302.1","4,067.3","4,113.0","1,338.8",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$24,883.94","$4,327.64",$45.24,651.1,503.8,510.3242355,0.002540763,1.2
P003-003239,Terminado,5.75,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M4
VIADUCTO TIJUANA
VIADUCTO 04
TNU4206_0001
EJE 8-9",TP0032,CR-10,TOMAS ALBA RIVERA,No Bombeable,45868.71908,45868.71908,663.2,664.0,31.1,44.7,44.9,"3,271.1",24.1,24.3,"2,246.7","5,199.8","5,152.0","3,694.2","3,737.5","3,747.0","14,313.5","4,067.3","4,109.0","1,337.5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$24,894.10","$4,329.41",$45.26,651.7,503.8,510.3242355,0.002540763,1.2
P003-003240,Terminado,1.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000102,10000112,8-550-2-1-814-E70-D-2-DIA,550.00,"viaducto tijuana 
viaducto 03
segunda etapa 
diafragma
cab30001_0006
",TP0033,CR-11,AMILGAR RODRIGUEZ,No Bombeable,45868.7275,45868.7275,120.7,121.0,5.7,7.8,7.8,571.4,4.2,4.3,398.6,887.1,855.0,613.1,650.0,662.0,"2,528.8",473.9,650.0,211.6,250.2,257.0,60.7,0.0,0.0,0.0,0.0,0.0,0.0,"$4,389.85","$4,389.85",$7.98,662.0,503.8,510.3242355,0.000441872,1.2
P003-003241,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M3
VIADUCTO TIJAUANA
VIADUCTO 04
TNU4207_0001
EJE 8-9",TP0034,CR-12,PEDRO SALAZAR,No Bombeable,45868.73624,45868.73624,692.1,693.0,32.5,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,425.8","5,380.0","3,857.7","3,900.0","3,913.0","14,947.7","4,244.1","4,267.0","1,388.9",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$25,986.99","$4,331.16",$47.25,652.2,503.8,510.3242355,0.002651231,1.2
P003-003242,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M3
VIADUCTO TIJAUANA
VIADUCTO 04
TNU4207_0001
EJE 8-9",TP0031,CR-09,RODIRGO RODRIGUEZ,No Bombeable,45868.74398,45868.74398,692.1,693.0,32.5,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,425.8","5,411.0","3,879.9","3,900.0","3,873.0","14,794.9","4,244.1","4,300.0","1,399.7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$25,867.16","$4,311.19",$47.03,645.5,503.8,510.3242355,0.002651231,1.2
P003-003243,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M3
VIADUCTO TIJAUANA
VIADUCTO 04
TNU4207_0001
EJE 8-9",TP0036,CR-14,VICENTE HERNANDEZ,No Bombeable,45868.7528,45868.7528,692.1,693.0,32.5,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,425.8","5,379.0","3,856.9","3,900.0","3,913.0","14,947.7","4,244.1","4,303.0","1,400.6",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$25,997.99","$4,333.00",$47.27,652.2,503.8,510.3242355,0.002651231,1.2
P003-003244,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M3
VIADUCTO TIJAUANA
VIADUCTO 04
TNU4207_0001
EJE 8-9",TP0033,CR-11,AMILGAR RODRIGUEZ,No Bombeable,45868.76074,45868.76074,692.1,693.0,32.5,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,425.8","5,358.0","3,841.9","3,900.0","3,900.0","14,898.0","4,244.1","4,280.0","1,393.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$25,925.79","$4,320.96",$47.14,650.0,503.8,510.3242355,0.002651231,1.2
P003-003245,Terminado,5.15,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M3
VIADUCTO TIJAUANA
VIADUCTO 04
TNU4207_0001
EJE 8-9",TP0032,CR-10,TOMAS ALBA RIVERA,No Bombeable,45868.76865,45868.76865,594.0,595.0,27.9,40.2,40.2,"2,928.3",21.7,21.8,"2,011.1","4,657.2","4,595.0","3,294.8","3,347.5","3,326.0","12,705.3","3,642.9","3,685.0","1,199.5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$22,166.88","$4,304.25",$40.30,645.8,503.8,510.3242355,0.00227564,1.2
P003-003246,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M2
VIADUCTO TIJUANA
PUENTE OTAY
TNU02A_0030
EJE 6_7",TP0034,CR-12,PEDRO SALAZAR,No Bombeable,45868.83314,45868.83314,676.9,677.0,31.7,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,441.0","5,380.0","3,857.7","3,900.0","3,909.0","14,932.4","4,244.1","4,283.0","1,394.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$25,976.17","$4,329.36",$47.23,651.5,503.8,510.3242355,0.002651231,1.2
P003-003247,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M2
VIADUCTO TIJUANA
PUENTE OTAY
TNU02A_0030
EJE 6_7",TP0031,CR-09,RODIRGO RODRIGUEZ,No Bombeable,45868.84389,45868.84389,687.0,688.0,32.2,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,430.9","5,397.0","3,869.8","3,900.0","3,869.0","14,779.6","4,244.1","4,286.0","1,395.1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$25,837.05","$4,306.17",$46.98,644.8,503.8,510.3242355,0.002651231,1.2
P003-003248,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M2
VIADUCTO TIJUANA
PUENTE OTAY
TNU02A_0030
EJE 6_7",TP0036,CR-14,VICENTE HERNANDEZ,No Bombeable,45868.85235,45868.85235,687.0,688.0,32.2,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,430.9","5,378.0","3,856.2","3,900.0","3,895.0","14,878.9","4,244.1","4,271.0","1,390.2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$25,917.86","$4,319.64",$47.12,649.2,503.8,510.3242355,0.002651231,1.2
P003-003249,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M2
VIADUCTO TIJUANA
PUENTE OTAY
TNU02A_0030
EJE 6_7",TP0033,CR-11,AMILGAR RODRIGUEZ,No Bombeable,45868.86037,45868.86037,687.0,688.0,32.2,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,430.9","5,394.0","3,867.7","3,900.0","3,911.0","14,940.0","4,244.1","4,284.0","1,394.4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$25,994.69","$4,332.45",$47.26,651.8,503.8,510.3242355,0.002651231,1.2
P003-003250,Terminado,5.75,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000123,10000135,U-550-1-1-814-E70-D-2-DIA,550.00,"F3-M2
VIADUCTO TIJUANA
PUENTE OTAY
TNU02A_0030
EJE 6_7",TP0032,CR-10,TOMAS ALBA RIVERA,No Bombeable,45868.86807,45868.86807,658.4,659.0,30.9,44.7,44.9,"3,271.1",24.1,24.3,"2,246.7","5,204.6","5,151.0","3,693.5","3,737.5","3,738.0","14,279.2","4,067.3","4,125.0","1,342.7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"$24,863.98","$4,324.17",$45.21,650.1,503.8,510.3242355,0.002540763,1.2
P003-003251,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000102,10000112,8-550-2-1-814-E70-D-2-DIA,550.00,"F2-M2
VIADUCTO TIJUANA
VIADUCTO 03
CAB001_0017
EJE V03-40",TP0033,CR-11,AMILGAR RODRIGUEZ,No Bombeable,45869.68187,45869.68187,734.2,735.0,34.4,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,312.8","5,197.0","3,726.4","3,900.0","3,906.0","14,920.9","2,843.5","2,905.0",945.6,"1,501.4","1,658.0",391.7,0.0,0.0,0.0,0.0,0.0,0.0,"$25,779.37","$4,296.56",$46.87,651.0,503.8,510.3242355,0.002651231,1.2
P003-003252,Terminado,6.00,CP0032,IMPULSORA TLAXCALTECA DE INDUSTRIAS,VIADUCTO TIJUANA- ASIGNACION 2,VIADUCTO,20000102,10000112,8-550-2-1-814-E70-D-2-DIA,550.00,"F2-M2
VIADUCTO TIJUANA
VIADUCTO 03
CAB001_0017
EJE V03-40",TP0031,CR-09,RODIRGO RODRIGUEZ,No Bombeable,45869.6912,45869.6912,749.1,750.0,35.1,46.7,46.8,"3,414.0",25.2,25.4,"2,346.3","5,298.0","5,280.0","3,786.0","3,900.0","3,906.0","14,920.9","2,843.5","2,924.0",951.8,"1,501.4","1,670.0",394.5,0.0,0.0,0.0,0.0,0.0,0.0,"$25,848.61","$4,308.10",$47.00,651.0,503.8,510.3242355,0.002651231,1.2
